timestamp_abs,timestamp_rel,msg_num,vehicle_timestamp,x,y,z,roll,pitch,yaw,battery_pct,voltage,temperature,pressure,integrity,rssi
1765982455.2618852,0.0,1,192.12347412109375,3.1929869651794434,-9.014358520507812,-0.9215859770774841,1.7107473611831665,-8.068784713745117,-133.13223266601562,100.0,12.0,9.800000190734863,1103.0999755859375,125,-66
1765982464.9713387,9.709453582763672,2,203.32406616210938,9.396223068237305,-11.242647171020508,-0.913884162902832,1.6615265607833862,-7.647071361541748,-164.35023498535156,100.0,12.0,9.789999961853027,1102.300048828125,101,-63
1765982476.4317884,21.16990327835083,3,214.78073120117188,18.181861877441406,-13.858026504516602,-0.9154656529426575,1.8916934728622437,-7.522242069244385,-160.2714080810547,100.0,12.0,9.789999961853027,1102.4000244140625,145,-64
1765982487.8730578,32.611172676086426,4,226.22325134277344,30.755102157592773,-19.35533332824707,-0.9131758213043213,1.816848874092102,-7.8289594650268555,-161.2313232421875,100.0,12.0,9.800000190734863,1102.0999755859375,167,-65
1765982506.3822913,51.12040615081787,5,244.73085021972656,55.798030853271484,-35.98530197143555,-0.9010933637619019,2.2991158962249756,-7.393862724304199,-152.6449737548828,100.0,12.0,9.779999732971191,1101.5,127,-65
