timestamp,sim_time,iteration,true_pos_x,true_pos_y,true_pos_z,imu_valid,imu_roll,imu_pitch,imu_yaw,imu_acc_x,imu_acc_y,imu_acc_z,usbl_valid,usbl_pos_x,usbl_pos_y,usbl_pos_z,usbl_fix_used,depth_valid,depth_measurement,kf_pos_x,kf_pos_y,kf_pos_z,kf_vel_x,kf_vel_y,kf_vel_z,kf_acc_x,kf_acc_y,kf_acc_z,error_norm
16:52:07.080,0.000,0,10.168406,0.000000,-4.647959,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0,0.000000,10.168406,0.000000,-4.647959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16:52:07.629,0.050,1,10.168125,0.074999,-4.647969,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0,0.000000,10.168406,0.000000,-4.647959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075000
16:52:08.159,0.100,2,10.167281,0.149994,-4.647998,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0,0.000000,10.168406,0.000000,-4.647959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149999
16:52:08.417,0.150,3,10.165876,0.224981,-4.648048,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0,0.000000,10.168406,0.000000,-4.647959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.224995
16:52:08.933,0.200,4,10.163909,0.299955,-4.648116,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0,0.000000,10.168406,0.000000,-4.647959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299989
16:52:08.984,0.250,5,10.161380,0.374912,-4.648205,1,0.000000,0.000000,1.609938,0.022768,0.171767,-0.032665,0,0.000000,0.000000,0.000000,0,1,4.638536,10.168536,0.001256,-4.648204,-0.000489,0.007289,-0.001633,0.003794,0.028624,-0.005443,0.373725
16:52:09.040,0.300,6,10.158289,0.449848,-4.648312,1,0.000000,0.000000,1.606421,0.008697,0.195234,0.047101,0,0.000000,0.000000,0.000000,0,1,4.720472,10.168396,0.002961,-4.720311,-0.004132,0.013359,-0.021887,0.004494,0.052422,0.002061,0.452762
16:52:09.102,0.350,7,10.154636,0.524759,-4.648440,1,0.000000,0.000000,1.627473,-0.016282,0.243598,-0.040855,0,0.000000,0.000000,0.000000,0,1,4.715491,10.167678,0.005234,-4.721499,-0.010974,0.018862,-0.023827,0.001898,0.076316,-0.003302,0.524799
16:52:09.157,0.400,8,10.150422,0.599640,-4.648587,1,0.000000,0.000000,1.648538,-0.007832,0.197637,-0.021340,0,0.000000,0.000000,0.000000,0,1,4.590177,10.166677,0.007234,-4.722771,-0.017736,0.021673,-0.024856,0.000817,0.089795,-0.005306,0.597254
16:52:09.209,0.450,9,10.145647,0.674488,-4.648754,1,0.000000,0.000000,1.641867,-0.023338,0.169421,-0.021697,0,0.000000,0.000000,0.000000,0,1,4.596392,10.165207,0.008970,-4.609014,-0.024775,0.022671,0.653629,-0.001598,0.097757,-0.006918,0.666990
16:52:09.490,0.500,10,10.140311,0.749297,-4.648940,1,0.000000,0.000000,1.659282,-0.015436,0.259122,-0.035599,0,0.000000,0.000000,0.000000,0,1,4.666501,10.163057,0.011559,-4.576381,-0.034319,0.025180,0.652745,-0.002856,0.112425,-0.009525,0.741647
16:52:09.546,0.550,11,10.134415,0.824064,-4.649146,1,0.000000,0.000000,1.644563,-0.039886,0.212545,-0.031944,0,0.000000,0.000000,0.000000,0,1,4.718235,10.160335,0.013578,-4.543805,-0.043531,0.025447,0.651790,-0.005942,0.120768,-0.011393,0.817714
16:52:09.599,0.600,12,10.127958,0.898785,-4.649372,1,0.000000,0.000000,1.661780,-0.006888,0.260075,-0.075816,0,0.000000,0.000000,0.000000,0,1,4.554721,10.157144,0.016181,-4.546207,-0.053810,0.026967,0.514282,-0.006015,0.131483,-0.016358,0.889092
16:52:09.653,0.650,13,10.120941,0.973456,-4.649617,1,0.000000,0.000000,1.653014,0.015494,0.163223,-0.014222,0,0.000000,0.000000,0.000000,0,1,4.614163,10.154273,0.017976,-4.520510,-0.061018,0.027314,0.513499,-0.004478,0.133750,-0.016205,0.964739
16:52:09.708,0.700,14,10.113365,1.048072,-4.649881,1,0.000000,0.000000,1.667803,0.025639,0.180857,-0.004206,0,0.000000,0.000000,0.000000,0,1,4.661672,10.150963,0.020037,-4.494831,-0.068787,0.028117,0.512912,-0.002471,0.136890,-0.015405,1.040341
16:52:09.761,0.750,15,10.105230,1.122628,-4.650165,1,0.000000,0.000000,1.648598,-0.002984,0.292256,0.018800,0,0.000000,0.000000,0.000000,0,1,4.608482,10.145882,0.022968,-4.565102,-0.080934,0.029489,0.240728,-0.002503,0.146600,-0.013313,1.103694
16:52:09.814,0.800,16,10.096536,1.197122,-4.650469,1,0.000000,0.000000,1.707533,-0.008471,0.209104,0.016802,0,0.000000,0.000000,0.000000,0,1,4.680768,10.140935,0.024975,-4.553033,-0.090449,0.028905,0.240574,-0.002854,0.150277,-0.011541,1.177027
16:52:09.866,0.850,17,10.087284,1.271548,-4.650792,1,0.000000,0.000000,1.658108,0.017992,0.200835,-0.002715,0,0.000000,0.000000,0.000000,0,1,4.689908,10.135842,0.027149,-4.540998,-0.099510,0.029417,0.240163,-0.001696,0.153085,-0.011051,1.250177
16:52:09.921,0.900,18,10.077474,1.345903,-4.651135,1,0.000000,0.000000,1.676440,0.022525,0.222451,-0.046630,0,0.000000,0.000000,0.000000,0,1,4.674829,10.130026,0.029601,-4.615918,-0.109412,0.030124,0.045500,-0.000421,0.156736,-0.012992,1.317821
16:52:09.974,0.950,19,10.067108,1.420182,-4.651497,1,0.000000,0.000000,1.732425,-0.064972,0.239952,-0.062913,0,0.000000,0.000000,0.000000,0,1,4.639897,10.122552,0.030998,-4.613762,-0.120851,0.027205,0.043958,-0.003648,0.160897,-0.015488,1.390802
16:52:10.027,1.000,20,10.056185,1.494381,-4.651878,1,0.000000,0.000000,1.699506,-0.008375,0.217219,-0.008284,0,0.000000,0.000000,0.000000,0,1,4.684756,10.115409,0.032815,-4.611563,-0.130982,0.026294,0.043324,-0.003874,0.163579,-0.015145,1.463322
16:52:10.082,1.050,21,10.044706,1.568496,-4.652279,1,0.000000,0.000000,1.693597,0.039281,0.264106,-0.047775,0,0.000000,0.000000,0.000000,0,1,4.624148,10.107437,0.035797,-4.617185,-0.142602,0.027552,0.027775,-0.001912,0.168148,-0.016637,1.534384
16:52:10.132,1.100,22,10.032672,1.642523,-4.652699,1,0.000000,0.000000,1.724888,-0.027514,0.258290,0.015721,0,0.000000,0.000000,0.000000,0,1,4.693346,10.098267,0.037575,-4.615733,-0.154589,0.025820,0.027546,-0.003025,0.172067,-0.015231,1.606714
16:52:10.186,1.150,23,10.020083,1.716458,-4.653139,1,0.000000,0.000000,1.730164,0.013655,0.268263,-0.022023,0,0.000000,0.000000,0.000000,0,1,4.619253,10.088686,0.040076,-4.614398,-0.166737,0.025595,0.026649,-0.002330,0.176075,-0.015514,1.678232
16:52:10.241,1.200,24,10.006941,1.790296,-4.653598,1,0.000000,0.000000,1.747368,0.021531,0.259336,-0.031559,1,10.212793,1.910290,-4.721326,1,1,4.676712,10.211639,1.894033,-4.646686,-0.111178,0.928547,-0.027566,-0.002316,0.176081,-0.015575,0.229587
16:52:10.292,1.250,25,9.993246,1.864033,-4.654076,1,0.000000,0.000000,1.737410,0.024922,0.204670,-0.008595,1,10.212793,1.910290,-4.721326,0,1,4.647930,10.205818,1.940472,-4.648062,-0.120732,0.927875,-0.028207,-0.001227,0.177224,-0.015296,0.225978
16:52:10.343,1.300,26,9.978998,1.937665,-4.654573,1,0.000000,0.000000,1.774200,0.101323,0.234340,-0.044174,1,10.212793,1.910290,-4.721326,0,1,4.651692,10.199396,1.987163,-4.649606,-0.131213,0.929413,-0.029576,0.002717,0.179421,-0.016406,0.225943
16:52:10.396,1.350,27,9.964199,2.011189,-4.655090,1,0.000000,0.000000,1.777542,-0.051943,0.203943,0.005332,1,10.212793,1.910290,-4.721326,0,1,4.576838,10.192489,2.033335,-4.620500,-0.140846,0.925885,0.013465,0.000693,0.180329,-0.015525,0.231956
16:52:10.447,1.400,28,9.948849,2.084599,-4.655626,1,0.000000,0.000000,1.782481,-0.006274,0.189068,0.052110,1,10.212793,1.910290,-4.721326,0,1,4.653950,10.185171,2.079541,-4.619593,-0.149963,0.923786,0.014058,0.000444,0.180641,-0.013110,0.239107
16:52:10.502,1.450,29,9.932949,2.157892,-4.656181,1,0.000000,0.000000,1.802412,-0.004951,0.212921,0.034293,1,10.212793,1.910290,-4.721326,0,1,4.690959,10.177203,2.125642,-4.618687,-0.159866,0.921529,0.014410,0.000258,0.181754,-0.011476,0.249211
16:52:10.552,1.500,30,9.916500,2.231064,-4.656756,1,0.000000,0.000000,1.783874,-0.008345,0.196236,-0.041567,1,10.212793,1.910290,-4.721326,0,1,4.659810,10.168855,2.171594,-4.634085,-0.169248,0.919305,-0.007613,-0.000029,0.182237,-0.012530,0.260256
