timestamp_abs,timestamp_rel,x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw
1765470128.2825053,0.9446110725402832,9.09698947693e-15,1.74941548054e-13,-0.0313923976089,3.17962827925e-09,6.11465028974e-08,-1.6596893045e-07,0.000555683496719,0.0106861870502,0.00238723660217,0.04381233720554448,0.07197118776771323,1.38230670642874
1765470128.3014731,0.9635789394378662,1.34835475929e-07,2.59298166184e-06,-0.0315529686274,1.33833678905e-05,0.000257371639583,-0.00025161192307,0.000670754273254,0.0128990795498,0.00288097692746,0.04381233720554448,0.07197118776771323,1.38230670642874
1765470128.3229835,0.9850893020629883,6.15613248758e-07,1.18386786105e-05,-0.0316145774207,2.96676546791e-05,0.000570530003345,-0.0004654644764,0.000721818342601,0.0138810777553,0.00309959105433,0.04381233720554448,0.07197118776771323,1.38230670642874
1765470128.3428135,1.0049192905426025,1.40322176382e-06,2.69849479599e-05,-0.0316515391054,4.56735284681e-05,0.000878334288016,-0.000603499297361,0.000751023089507,0.0144427057144,0.00322457523245,0.04381233720554448,0.07197118776771323,1.38230670642874
1765470128.3639202,1.0260260105133057,2.52842498658e-06,4.86234025458e-05,-0.0316773526803,6.2065924053e-05,0.00119357166047,-0.000654360391823,0.000770158308855,0.0148106895297,0.00330665240617,0.04381233720554448,0.07197118776771323,1.38230670642874
1765470128.38302,1.0451257228851318,-8.46014785672e-06,7.25131344159e-05,-0.0347336213419,-0.000187873208866,0.00142427955124,-0.0266316874741,-0.00306274602404,0.0138341020275,0.00566133308483,0.04344990178713071,0.07205698316670582,1.3823747501945913
1765470128.403017,1.0651228427886963,-2.44730271917e-05,0.000101056629261,-0.0371201605044,-0.000464318836108,0.00164826519906,-0.041757109738,-0.00591703642716,0.0131068560298,0.00745432499501,0.04344990178713071,0.07205698316670582,1.3823747501945913
1765470128.423702,1.0858078002929688,-4.56077643636e-05,0.0001341960409,-0.0389119476723,-0.000758032717781,0.00186763502993,-0.0489374891949,-0.00811144927199,0.0125477405464,0.00886957846562,0.04344990178713071,0.07205698316670582,1.3823747501945913
1765470128.4436634,1.105769157409668,-7.20051936851e-05,0.000171967784659,-0.0402147791048,-0.00106395406713,0.00208420810666,-0.0509977700667,-0.00983458600403,0.012108701726,0.0100103114654,0.04344990178713071,0.07205698316670582,1.3823747501945913
1765470128.4637167,1.1258225440979004,-0.000103774138234,0.000214279696979,-0.0411377834045,-0.00137849794514,0.00229843790217,-0.0500697357599,-0.0112063504769,0.0117591892091,0.0109404013058,0.04344990178713071,0.07205698316670582,1.3823747501945913
1765470128.484157,1.1462628841400146,-0.000141046651194,0.000261080866313,-0.0417781774744,-0.0016993748813,0.00251086593943,-0.0475590564242,-0.0123083797367,0.0114784026544,0.0117035646001,0.04344990178713071,0.07205698316670582,1.3823747501945913
1765470128.5041153,1.1662211418151855,-0.000184022780389,0.000312404689635,-0.0422138389641,-0.00202539464273,0.00272222753894,-0.0443159683784,-0.0131993053467,0.0112514032981,0.0123321022442,0.04344990178713071,0.07205698316670582,1.3823747501945913
1765470128.5242345,1.18634033203125,-0.000232827521861,0.000368169204285,-0.0416591330152,-0.00235523516694,0.00293259125399,-0.0363439176291,-0.013922485312,0.0110671439338,0.0129080971852,0.04344990178713071,0.07205698316670582,1.3823747501945913
1765470128.5442681,1.206373929977417,-0.000287617068596,0.000428350476323,-0.0411842145651,-0.0026881341098,0.00314221752541,-0.0300663772168,-0.0145111130705,0.0109171671896,0.0133673600167,0.04344990178713071,0.07205698316670582,1.3823747501945913
1765470128.564448,1.2265539169311523,-0.00034850598863,0.000492889414501,-0.04077730975,-0.00302335405176,0.00335117925684,-0.0250639747942,-0.0149910714338,0.010794878372,0.0137335227529,0.04344990178713071,0.07205698316670582,1.3823747501945913
1765470128.5844777,1.2465834617614746,-0.000442086144758,0.000561978798754,-0.0404339447543,-0.00365230631771,0.00356140856121,-0.0212018013342,-0.0186307419905,0.0107122348229,0.0114231524447,0.04365946343659552,0.07217810706203398,1.3825948604586864
1765470128.604521,1.2666268348693848,-0.000544123295292,0.000635333581489,-0.0401387270059,-0.00429523239802,0.00377112145742,-0.0180908752069,-0.0216043698693,0.0106447146566,0.00952924633997,0.04365946343659552,0.07217810706203398,1.3825948604586864
