timestamp,sim_time,iteration,true_pos_x,true_pos_y,true_pos_z,imu_valid,imu_roll,imu_pitch,imu_yaw,imu_acc_x,imu_acc_y,imu_acc_z,usbl_valid,usbl_pos_x,usbl_pos_y,usbl_pos_z,usbl_fix_used,depth_valid,depth_measurement,kf_pos_x,kf_pos_y,kf_pos_z,kf_vel_x,kf_vel_y,kf_vel_z,kf_acc_x,kf_acc_y,kf_acc_z,error_norm
14:37:46.221,0.000,0,10.168406,0.000000,-4.647959,1,0.000000,0.000000,1.574868,-0.017355,0.225251,0.034847,0,0.000000,0.000000,0.000000,0,1,4.651950,10.168125,-0.000023,-4.651940,-0.011249,-0.000913,0.001540,-0.017339,0.225048,0.034816,0.003991
14:37:46.271,0.050,1,10.168125,0.074999,-4.647969,1,0.000000,0.000000,1.584380,-0.030307,0.221681,-0.025137,0,0.000000,0.000000,0.000000,0,1,4.597450,10.167290,-0.000126,-4.651932,-0.022314,-0.002579,0.000286,-0.023820,0.223366,0.004853,0.075235
14:37:46.321,0.100,2,10.167281,0.149994,-4.647998,1,0.000000,0.000000,1.555259,0.034776,0.216579,-0.016581,0,0.000000,0.000000,0.000000,0,1,4.675347,10.165919,-0.000061,-4.651983,-0.033163,-0.000667,-0.000542,-0.004294,0.221104,-0.002290,0.150114
14:37:46.371,0.150,3,10.165876,0.224981,-4.648048,1,0.000000,0.000000,1.564689,-0.000266,0.199721,0.008119,0,0.000000,0.000000,0.000000,0,1,4.623306,10.164091,-0.000078,-4.625913,-0.043150,-0.000614,0.156080,-0.003287,0.215760,0.000316,0.226151
14:37:46.421,0.200,4,10.163909,0.299955,-4.648116,1,0.000000,0.000000,1.627099,0.001790,0.247485,-0.016536,0,0.000000,0.000000,0.000000,0,1,4.692919,10.161466,-0.000097,-4.618135,-0.055500,-0.001148,0.155598,-0.002272,0.222103,-0.003054,0.301556
14:37:46.471,0.250,5,10.161380,0.374912,-4.648205,1,0.000000,0.000000,1.599955,-0.009272,0.215965,0.016559,0,0.000000,0.000000,0.000000,0,1,4.684529,10.158460,-0.000217,-4.610305,-0.066285,-0.001931,0.156092,-0.003438,0.221080,0.000215,0.377050
14:37:46.521,0.300,6,10.158289,0.449848,-4.648312,1,0.000000,0.000000,1.572969,0.032670,0.244838,-0.074250,0,0.000000,0.000000,0.000000,0,1,4.579907,10.154659,-0.000004,-4.584327,-0.078548,-0.000337,0.225726,0.001719,0.224474,-0.010416,0.454395
14:37:46.572,0.350,7,10.154636,0.524759,-4.648440,1,0.000000,0.000000,1.615500,0.009227,0.269141,-0.024743,0,0.000000,0.000000,0.000000,0,1,4.624997,10.150004,0.000039,-4.573080,-0.092002,-0.000413,0.224828,0.002658,0.230057,-0.012206,0.530124
14:37:46.622,0.400,8,10.150422,0.599640,-4.648587,1,0.000000,0.000000,1.616781,0.021444,0.256557,0.012666,0,0.000000,0.000000,0.000000,0,1,4.671641,10.144816,0.000217,-4.561781,-0.104842,0.000104,0.224938,0.004745,0.233001,-0.009443,0.605702
14:37:46.672,0.450,9,10.145647,0.674488,-4.648754,1,0.000000,0.000000,1.649987,0.006523,0.234111,-0.024470,0,0.000000,0.000000,0.000000,0,1,4.647161,10.139269,0.000227,-4.617270,-0.116532,-0.000494,0.034615,0.004923,0.233112,-0.010989,0.675026
14:37:46.722,0.500,10,10.140311,0.749297,-4.648940,1,0.000000,0.000000,1.618368,0.009240,0.217192,-0.003808,0,0.000000,0.000000,0.000000,0,1,4.663509,10.133369,0.000257,-4.615537,-0.127396,-0.000565,0.034248,0.005315,0.231665,-0.010337,0.749817
