timestamp_abs,timestamp_rel,depth
1765470649.6294062,0.0,0.03477467526705071
1765470649.7802906,0.15088438987731934,0.026592398733627017
1765470649.9255111,0.29610490798950195,0.015341768500169432
1765470650.0696957,0.4402894973754883,0.01943290676688128
1765470650.2176974,0.5882911682128906,0.02863796786698294
1765470650.3629563,0.7335500717163086,0.04193416723379645
1765470650.5084872,0.8790810108184814,0.024546829600271092
1765470650.6527014,1.0232951641082764,0.024546829600271092
1765470650.7977314,1.1683251857757568,0.03477467526705071
1765470650.9428287,1.313422441482544,0.03886581353376256
1765470651.0873194,1.4579131603240967,0.024546829600271092
1765470651.2322161,1.6028099060058594,0.03375189070037275
1765470651.3762138,1.74680757522583,0.02352404503359313
1765470651.519762,1.8903558254241943,0.03375189070037275
1765470651.6676724,2.038266181945801,0.03375189070037275
1765470651.8111773,2.1817710399627686,0.031706321567016825
1765470651.9549272,2.3255209922790527,0.024546829600271092
1765470652.099155,2.4697487354278564,0.021478475900237205
1765470652.2452548,2.6158485412597656,0.03886581353376256
1765470652.3904462,2.761039972305298,0.01022784566677962
1765470652.5344012,2.9049949645996094,0.03682024440040663
1765470652.6777925,3.048386335372925,0.02863796786698294
1765470652.8214836,3.192077398300171,0.021478475900237205
1765470652.9653585,3.3359522819519043,0.022501260466915165
1765470653.1094792,3.4800729751586914,0.049093659200542185
1765470653.25425,3.6248438358306885,0.024546829600271092
1765470653.3987403,3.769334077835083,0.013296199366813508
1765470653.5438006,3.9143943786621094,0.03477467526705071
1765470653.6876917,4.058285474777222,0.04091138266711848
1765470653.831515,4.202108860015869,0.0296607524336609
1765470653.9762487,4.346842527389526,0.02352404503359313
1765470654.1203446,4.490938425064087,0.027615183300304977
1765470654.2680202,4.638613939285278,0.02863796786698294
1765470654.413658,4.784251689910889,0.030683537000338865
1765470654.5588398,4.929433584213257,0.02352404503359313
1765470654.7035055,5.07409930229187,0.015341768500169432
1765470654.8472586,5.217852354049683,0.03682024440040663
1765470654.9911363,5.361730098724365,0.032729106133694785
1765470655.1359992,5.5065929889678955,0.015341768500169432
1765470655.2819135,5.652507305145264,0.03682024440040663
1765470655.4252925,5.795886278152466,0.024546829600271092
1765470655.5690985,5.939692258834839,0.0296607524336609
1765470655.7142527,6.084846496582031,0.027615183300304977
1765470655.8580287,6.2286224365234375,0.02863796786698294
1765470656.0018773,6.37247109413147,0.027615183300304977
1765470656.1461496,6.516743421554565,0.02352404503359313
1765470656.2924316,6.663025379180908,0.02045569133355924
1765470656.436344,6.8069376945495605,0.0296607524336609
1765470656.5798542,6.950448036193848,0.017387337633525356
1765470656.7232294,7.093823194503784,0.016364553066847393
1765470656.8673072,7.237900972366333,0.024546829600271092
1765470657.0110302,7.381623983383179,0.03477467526705071
1765470657.1551564,7.525750160217285,0.03477467526705071
1765470657.299744,7.670337677001953,0.0296607524336609
1765470657.443678,7.814271688461304,0.015341768500169432
1765470657.591121,7.961714744567871,0.04091138266711848
1765470657.7355714,8.106165170669556,0.02863796786698294
1765470657.8795495,8.25014328956604,0.031706321567016825
1765470658.023255,8.393848896026611,0.021478475900237205
1765470658.1675444,8.538138151168823,0.032729106133694785
1765470658.3114707,8.682064533233643,0.030683537000338865
1765470658.4551938,8.825787544250488,0.04500252093383033
1765470658.6004648,8.97105860710144,0.032729106133694785
1765470658.7456453,9.116239070892334,0.03477467526705071
1765470658.889391,9.259984731674194,0.02352404503359313
1765470659.0336967,9.404290437698364,0.013296199366813508
1765470659.178277,9.54887080192566,0.0378430289670846
1765470659.3219597,9.692553520202637,0.021478475900237205
1765470659.465809,9.836402893066406,0.02045569133355924
1765470659.6096325,9.980226278305054,0.02863796786698294
1765470659.7547143,10.1253080368042,0.030683537000338865
1765470659.9010677,10.271661520004272,0.021478475900237205
1765470660.045366,10.41595983505249,0.026592398733627017
1765470660.1893957,10.55998945236206,0.031706321567016825
1765470660.334201,10.704794883728027,0.03375189070037275
1765470660.4798348,10.850428581237793,0.026592398733627017
1765470660.6241758,10.99476957321167,0.030683537000338865
1765470660.7726355,11.143229246139526,0.032729106133694785
1765470660.9173005,11.287894248962402,0.02863796786698294
1765470661.0619571,11.43255090713501,0.021478475900237205
1765470661.2052555,11.575849294662476,0.026592398733627017
1765470661.349007,11.719600677490234,0.02863796786698294
1765470661.4936445,11.864238262176514,0.02352404503359313
1765470661.6372845,12.007878303527832,0.02863796786698294
1765470661.7834961,12.15408992767334,0.02045569133355924
1765470661.927814,12.298407793045044,0.032729106133694785
1765470662.0716088,12.4422025680542,0.03375189070037275
1765470662.2165065,12.587100267410278,0.025569614166949053
1765470662.3608608,12.731454610824585,0.03579745983372867
1765470662.504541,12.875134706497192,0.02863796786698294
1765470662.6493134,13.019907236099243,0.04295695180047441
1765470662.7959664,13.166560173034668,0.0378430289670846
1765470662.9396257,13.310219526290894,0.021478475900237205
1765470663.0832388,13.453832626342773,0.026592398733627017
1765470663.2283485,13.598942279815674,0.02045569133355924
1765470663.3721526,13.742746353149414,0.026592398733627017
1765470663.5173094,13.887903213500977,0.0296607524336609
1765470663.6625617,14.03315544128418,0.026592398733627017
1765470663.8076653,14.178259134292603,0.02045569133355924
1765470663.9517164,14.322310209274292,0.026592398733627017
1765470664.0964413,14.467035055160522,0.024546829600271092
1765470664.2400928,14.610686540603638,0.016364553066847393
1765470664.3856819,14.756275653839111,0.021478475900237205
1765470664.5355768,14.90617060661316,0.02863796786698294
1765470664.679782,15.050375699996948,0.0296607524336609
1765470664.8242304,15.19482421875,0.024546829600271092
1765470664.9680707,15.338664531707764,0.025569614166949053
1765470665.1125472,15.48314094543457,0.021478475900237205
1765470665.256545,15.62713885307312,0.025569614166949053
1765470665.4003036,15.770897388458252,0.015341768500169432
1765470665.5467565,15.91735029220581,0.017387337633525356
1765470665.691849,16.062442779541016,0.03579745983372867
1765470665.8378017,16.20839548110962,0.03682024440040663
1765470665.9823942,16.35298800468445,0.030683537000338865
1765470666.1269252,16.49751901626587,0.0296607524336609
1765470666.2707694,16.6413631439209,0.03886581353376256
1765470666.4189117,16.78950548171997,0.03579745983372867
1765470666.5630853,16.93367910385132,0.031706321567016825
1765470666.7083879,17.078981637954712,0.02863796786698294
1765470666.852143,17.222736835479736,0.032729106133694785
1765470666.9959316,17.366525411605835,0.0378430289670846
1765470667.1402295,17.510823249816895,0.024546829600271092
1765470667.2850497,17.655643463134766,0.0296607524336609
1765470667.4303026,17.800896406173706,0.01022784566677962
1765470667.5760598,17.946653604507446,0.032729106133694785
