timestamp_abs,timestamp_rel,x,y,z,vx,vy,vz,ax,ay,az,roll,pitch,yaw
1765470634.8077998,0.9584686756134033,8.75103415808e-13,7.61803466722e-13,-0.0283544236702,1.24422025673e-07,1.08313061955e-07,-5.86360998224e-07,0.008845273574,0.00770007287259,-0.013330111567,0.036597942003439105,-0.06758231077483026,1.3624156894049926
1765470634.8123488,0.9630177021026611,2.13975431223e-06,1.86271956381e-06,-0.0285012722907,0.000212710319583,0.000185170639193,-0.000595798623883,0.0106768190742,0.0092944875284,-0.0160908497744,0.036597942003439105,-0.06758231077483026,1.3624156894049926
1765470634.8335292,0.9841980934143066,9.16352918412e-06,7.97712381618e-06,-0.0285630984057,0.000456650087129,0.000397527438666,-0.00118480670919,0.0114863675291,0.00999922345821,-0.0173114151329,0.036597942003439105,-0.06758231077483026,1.3624156894049926
1765470634.8538601,1.0045289993286133,2.13623897011e-05,1.85965935429e-05,-0.0286070705238,0.00071098361278,0.000618932312701,-0.00168193275772,0.0119508958961,0.0104036091731,-0.0180116436474,0.036597942003439105,-0.06758231077483026,1.3624156894049926
1765470634.8743207,1.0249896049499512,3.88091460925e-05,3.3784512207e-05,-0.0286429199846,0.000970121421853,0.000844519457882,-0.00205035778709,0.0122556241696,0.0106688841691,-0.0184704907134,0.036597942003439105,-0.06758231077483026,1.3624156894049926
1765470634.8939736,1.044642448425293,6.15446822039e-05,5.35764704082e-05,-0.0310313975717,0.0012320555119,0.00107254084855,-0.022701535337,0.0124718975141,0.0108571565271,-0.0188978387693,0.036597942003439105,-0.06758231077483026,1.3624156894049926
1765470634.9136791,1.0643479824066162,8.95518994104e-05,7.79575832867e-05,-0.03290742672,0.00149544142783,0.00130182609669,-0.0348815069579,0.0126331038442,0.0109974914166,-0.019185824842,0.036597942003439105,-0.06758231077483026,1.3624156894049926
1765470634.9341953,1.0848641395568848,0.000122837185549,0.000106933411644,-0.0343218364642,0.00175978650414,0.00153194632238,-0.0408047455963,0.0127571238187,0.0111054544811,-0.0193785609313,0.036597942003439105,-0.06758231077483026,1.3624156894049926
1765470634.954596,1.1052649021148682,0.000161409182872,0.000140511478817,-0.0353535523305,0.0020248121721,0.00176265902327,-0.0426908820415,0.0128545337193,0.0111902526873,-0.0195067292645,0.036597942003439105,-0.06758231077483026,1.3624156894049926
1765470634.974931,1.1255998611450195,0.0001809490575,0.000183838225812,-0.0361008217709,0.00193520268397,0.00205329106812,-0.0418576692706,0.00861892557196,0.0118623599611,-0.0144513099085,0.03715737227992387,-0.06744386384884897,1.363119429723046
1765470634.9955933,1.1462621688842773,0.000199509436878,0.000231182796778,-0.0365979699622,0.00181616202318,0.00233897900999,-0.0397861640504,0.00522484045877,0.0124009341666,-0.0103877672501,0.03715737227992387,-0.06744386384884897,1.363119429723046
1765470635.0155191,1.1661880016326904,0.000218047430124,0.000283849816891,-0.036936143292,0.00168179464448,0.00262681826798,-0.0371628464638,0.00248648061867,0.012835457735,-0.00710023049693,0.03715737227992387,-0.06744386384884897,1.363119429723046
1765470635.0357704,1.1864392757415771,0.000236133013821,0.000341958364073,-0.036033911013,0.00153570615335,0.00291652058906,-0.0283638875137,0.000266677634197,0.0131876965825,-0.00435212532435,0.03715737227992387,-0.06744386384884897,1.363119429723046
