timestamp,sim_time,iteration,true_pos_x,true_pos_y,true_pos_z,imu_valid,imu_roll,imu_pitch,imu_yaw,imu_acc_x,imu_acc_y,imu_acc_z,usbl_valid,usbl_pos_x,usbl_pos_y,usbl_pos_z,usbl_fix_used,depth_valid,depth_measurement,kf_pos_x,kf_pos_y,kf_pos_z,kf_vel_x,kf_vel_y,kf_vel_z,kf_acc_x,kf_acc_y,kf_acc_z,error_norm
14:29:50.161,0.000,0,10.168406,0.000000,-4.647959,1,0.000000,0.000000,1.579689,0.002770,0.207323,0.024074,0,0.000000,0.000000,0.000000,0,1,4.644083,10.168147,0.000001,-4.644093,-0.010358,0.000046,0.001394,0.002767,0.207137,0.024052,0.003875
14:29:50.211,0.050,1,10.168125,0.074999,-4.647969,1,0.000000,0.000000,1.576946,-0.003135,0.235068,0.036431,0,0.000000,0.000000,0.000000,0,1,4.609143,10.167300,-0.000010,-4.643970,-0.022109,-0.000185,0.003215,-0.000183,0.221096,0.030239,0.075120
14:29:50.261,0.100,2,10.167281,0.149994,-4.647998,1,0.000000,0.000000,1.595766,0.011479,0.260347,0.000289,0,0.000000,0.000000,0.000000,0,1,4.716225,10.165771,0.000016,-4.643871,-0.035129,0.000087,0.003230,0.003703,0.234176,0.020258,0.150043
14:29:50.311,0.150,3,10.165876,0.224981,-4.648048,1,0.000000,0.000000,1.598694,-0.019299,0.230935,-0.033222,0,0.000000,0.000000,0.000000,0,1,4.620820,10.163739,-0.000098,-4.622923,-0.046657,-0.001201,0.127569,-0.002046,0.233366,0.006895,0.226487
14:29:50.361,0.200,4,10.163909,0.299955,-4.648116,1,0.000000,0.000000,1.575163,0.029723,0.271826,-0.008859,0,0.000000,0.000000,0.000000,0,1,4.722962,10.160872,0.000033,-4.616561,-0.060270,0.000205,0.127448,0.004307,0.241056,0.003745,0.301592
14:29:50.411,0.250,5,10.161380,0.374912,-4.648205,1,0.000000,0.000000,1.591791,-0.008721,0.137622,0.033878,0,0.000000,0.000000,0.000000,0,1,4.677777,10.158334,-0.000044,-4.610101,-0.067145,-0.000403,0.128628,0.002136,0.223820,0.008766,0.376900
14:29:50.461,0.300,6,10.158289,0.449848,-4.648312,1,0.000000,0.000000,1.601270,0.018149,0.251299,-0.034812,0,0.000000,0.000000,0.000000,0,1,4.662049,10.154455,0.000066,-4.650807,-0.079722,0.000139,-0.056288,0.004423,0.227745,0.002526,0.449805
14:29:50.511,0.350,7,10.154636,0.524759,-4.648440,1,0.000000,0.000000,1.597251,0.018004,0.264282,-0.006366,0,0.000000,0.000000,0.000000,0,1,4.682405,10.149816,0.000201,-4.653635,-0.092950,0.000703,-0.056395,0.006121,0.232312,0.001414,0.524605
14:29:50.561,0.400,8,10.150422,0.599640,-4.648587,1,0.000000,0.000000,1.658682,0.017758,0.188013,-0.021140,0,0.000000,0.000000,0.000000,0,1,4.604956,10.145375,0.000358,-4.656519,-0.102349,0.000629,-0.056978,0.007413,0.227390,-0.001092,0.599356
14:29:50.611,0.450,9,10.145647,0.674488,-4.648754,1,0.000000,0.000000,1.621049,-0.031688,0.240013,-0.044367,0,0.000000,0.000000,0.000000,0,1,4.595996,10.139825,-0.000107,-4.615669,-0.114297,-0.001544,0.066271,0.003504,0.228652,-0.005390,0.675431
