timestamp_abs,timestamp_rel,roll,pitch,yaw,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
1765983232.264942,0.03539013862609863,0.06083202548813084,0.16034947851064577,2.7233203012074743,-0.260459525404,-0.0932363975939,-0.373809583163,0.0548865947187,-0.144518520756,0.0511835379169
1765983232.464238,0.23468613624572754,0.03632449361613681,0.15938413254976247,2.7286732549985335,-0.0719720403524,0.0597327504161,-0.104016072726,-0.149681787634,0.0387560910748,0.0271196489797
1765983232.6627874,0.43323564529418945,0.04209852646505123,0.15632064841357388,2.741970950953517,-0.116869447646,0.013521596216,0.185731165433,0.138604302263,-0.0136281979068,0.0937144247458
1765983232.8633,0.6337482929229736,0.048153406295671324,0.15300666068734972,2.7561149995029277,-0.0655878427298,-0.0486195642647,-0.127143628573,-0.137492622876,-0.0378410965933,0.0160644737647
1765983233.0647948,0.8352429866790771,0.023382496114246865,0.15100769197313624,2.753835067293711,0.0901180823474,0.122435380131,0.442965738797,0.00284204289914,0.0292238182591,0.00536097061048
1765983233.2638762,1.0343244075775146,0.04109214285624551,0.11861915071105479,2.7646459034227786,-0.00541909168006,-0.228144678861,0.0413744378328,0.0108029884998,-0.36612267427,0.0834877801702
1765983233.4640603,1.2345085144042969,0.02764040383814679,0.06254074709422851,2.773460966630941,-0.280719650802,-0.00328785331515,-1.22163654087,-0.0941019390464,-0.149520825668,0.0397260276244
1765983233.6625626,1.4330108165740967,0.0376032686701872,0.04674926709449465,2.7807678817137913,0.251174824419,0.210580136985,0.161047213101,0.224202532625,-0.0783603303863,0.0533903961645
1765983233.8626707,1.6331188678741455,0.06116248632870684,0.014105082133414312,2.7898801536996065,0.180463628951,-0.107484046012,0.290107004666,-0.0657822821975,-0.269680839105,0.0305796948836
1765983234.064561,1.8350090980529785,0.016853353066564897,-0.04161130946599964,2.789772561991567,-0.0543906110199,-0.0688955743012,0.104718439603,-0.272795196319,-0.217015635295,0.031591487454
1765983234.26491,2.035358190536499,-0.012267491618583929,-0.06735710721515044,2.804292382570788,0.0725847725896,0.242241081208,0.240446321988,0.0567209164858,-0.0923897811009,0.0761712802217
1765983234.4633021,2.233750343322754,0.02877795853361192,-0.099203740968482,2.807849833154916,0.076590197268,0.0785004947189,0.0123522210359,0.273854736543,-0.245582681222,-0.0233677259072
1765983234.6634934,2.433941602706909,0.05787618715544109,-0.14942908659223497,2.8059560593037607,-0.0726340765925,-0.185352075487,0.00504802944652,-0.0493924987256,-0.19710921876,0.0380079311893
1765983234.8639073,2.6343555450439453,0.013098016089579254,-0.17809533592109109,2.8087097678709028,-0.0427106263907,0.0505277927819,-0.190311200595,-0.286443140054,-0.0682484098508,-0.0211563917234
1765983235.0637026,2.834150791168213,-0.021845889615973973,-0.18398301916952461,2.80290141353344,0.0277738963394,0.12126015535,-0.165324933505,-0.0109862365514,0.00653382010919,-0.0103217574193
1765983235.2654257,3.0358738899230957,0.018573994399135273,-0.16544886607641587,2.805085205627305,-0.0528757291706,0.120553899914,-0.00847030398854,0.341614786839,0.202105630116,0.00572157871137
1765983235.4635165,3.233964681625366,0.06805891674141357,-0.10539944376411843,2.803382913058526,-0.019600579408,-0.165170225888,0.0627281594514,0.0507753568947,0.341637093501,-0.0434917422368
1765983235.661648,3.432096242904663,0.028736548459255794,-0.05175911419098925,2.8007298719805895,-0.0479792597564,-0.0053060069826,0.303419344449,-0.349625583434,0.212695855574,-0.011108539196
1765983235.861655,3.632103204727173,-0.022164343345104004,-0.011966729185351513,2.8019115165562574,0.149495514217,0.166828777999,0.388778917813,-0.0524189133882,0.120289292114,0.0168601976351
1765983236.0680804,3.838528633117676,0.011677970742673167,-0.008409870010239177,2.805723831656706,0.0468911846308,0.0131349073577,0.354676477933,0.279384527659,-0.0508781299724,0.00817729100744
1765983236.264212,4.03466010093689,0.03600473951538077,-0.03328031323666209,2.803211671800434,0.0771851782827,-0.199012461692,0.405421488309,-0.0994797606707,-0.208364021106,-0.0307154884918
1765983236.4643266,4.234774827957153,-0.008983154446027514,-0.09285277588129394,2.7930655606794503,0.0205940027861,0.0159147981408,0.00280212643139,-0.233398001337,-0.348834287448,-0.0571814502015
1765983236.6625128,4.4329609870910645,-0.025616363958983736,-0.16446604312087892,2.781966836836545,-0.0421657579811,0.131730366856,-0.101553685641,0.0588801021934,-0.31747035317,-0.0725028204157
1765983236.862507,4.632955312728882,0.009751692802353943,-0.2117744200802897,2.764548698042991,0.022001836556,0.00373287162217,-0.369609601474,0.21047707305,-0.229607116504,-0.099469436927
1765983237.0678566,4.838304758071899,0.04040051575996273,-0.2608603904883011,2.7438380931937716,-0.0643712858529,-0.121094707042,-0.261044270969,0.0123065158971,-0.250480663104,-0.089631705208
1765983237.2658532,5.036301374435425,0.01945484325205739,-0.29989833732722765,2.7259453790939654,-0.124949497995,-0.00795435310868,-0.356845624423,-0.223406802559,-0.128739666267,-0.0758555816843
1765983237.463638,5.234086275100708,-0.016611887579478776,-0.2840944403389113,2.7078350847330994,-0.347147596893,0.198844608277,-0.151569135165,-0.151362638617,0.331744182782,-0.091175443156
1765983237.6638324,5.434280633926392,-0.016891146027206105,-0.16707537506742495,2.685573188548909,0.246074961606,0.0269113140035,0.0173857140779,0.103944208777,0.5904269702,-0.100946171804
1765983237.863593,5.6340413093566895,0.006504546258301564,-0.13684788916140192,2.6656538088595525,0.240287216487,-0.329073104649,0.443465464139,0.0152688676737,-0.265878122373,-0.074633693917
1765983238.0609682,5.831416368484497,-0.009224451404950904,-0.2304917487221255,2.655183857350015,-0.0327835659356,0.00195252186092,-0.219060666537,-0.123005713963,-0.460983436628,-0.0470993059113
1765983238.2631347,6.033582925796509,-0.022260714406456647,-0.29567546265522987,2.6451173747456243,0.120426880303,-0.0331906337437,-0.199230916476,-0.0144894995481,-0.27526874475,-0.0568193408086
1765983238.4643292,6.234777450561523,-0.009362241903335383,-0.33348019946188157,2.6302335000453896,-0.0373208354087,0.0370730211812,-0.301832921481,0.0737350697875,-0.0540028922989,-0.0950542377665
1765983238.6635423,6.433990478515625,0.005508627520193359,-0.3505561553448743,2.613789012946368,-0.0950745324464,0.00314701198073,-0.31141925571,0.0132750913747,-0.0697668381764,-0.0489530178144
1765983238.860892,6.631340265274048,0.008191666611096517,-0.33870552125769876,2.6097343501867227,-0.0437576490314,0.120411094636,-0.0412700247527,0.0496428611934,0.219608504252,-0.00369595632729
1765983239.0619636,6.832411766052246,0.03862399173698732,-0.28620632708334415,2.611901896997938,0.0752490927605,0.011225327276,0.287002794766,0.243523408031,0.281428981499,0.0169153337942
1765983239.2615385,7.031986713409424,0.0675007639500142,-0.26409083818008083,2.6207795444917172,0.166671948615,-0.282781842738,0.512522928739,0.00286290499048,-0.112148713393,0.0672067565487
1765983239.461703,7.23215126991272,0.03188384726837622,-0.3084491150867132,2.638247750713765,-0.142692683157,0.119029920906,-0.012480504489,-0.206338967824,-0.16760189466,0.114741460757
1765983239.6633108,7.433758974075317,0.013419460673449119,-0.31188725605400547,2.6652945484285007,0.0791434814362,0.153891396135,0.0293276238679,0.135558504915,0.0388916916416,0.131046318786
1765983239.865053,7.635501146316528,0.05696451221290131,-0.3075565233578595,2.693724858329533,-0.0101719406759,-0.0129393261072,-0.0405080389739,0.294728253341,0.0147160505147,0.139168941753
1765983240.0647354,7.835183620452881,0.07827888480956591,-0.3223950910300494,2.7250481601227174,0.024830395463,-0.164854574591,-0.0446927618743,-0.0226955708802,-0.148459862991,0.165107393043
1765983240.264024,8.034472227096558,0.03422579992207288,-0.35929888043992725,2.758711847881864,-0.0203730211453,0.0832924660149,-0.116738088107,-0.217648978972,-0.154326450153,0.161034905689
1765983240.4636726,8.234120845794678,0.003519140075579486,-0.3814753224426397,2.7870193860566435,-0.018835544479,0.211557206124,-0.110538251376,0.061952714181,-0.0425483734145,0.104785987513
1765983240.6637943,8.434242486953735,0.04396187370075242,-0.37617063844633813,2.8032478907912592,-0.0517296063574,0.0699141550663,-0.0244147848845,0.329938147521,0.0800516865419,0.0519837265478
1765983240.8624637,8.632911920547485,0.0948299649312176,-0.3649825655488607,2.8118371179389827,-0.0138127644406,-0.13558848539,0.0224602151155,0.132411372221,0.0145372337864,0.026748610066
1765983241.061205,8.831653118133545,0.08013076380782294,-0.37293553022265075,2.8118267316107315,0.017072370383,-0.00597247445551,-0.0526616644622,-0.2268772681,-0.0771786683037,-0.0425559530391
1765983241.2646892,9.035137414932251,0.04940636949309396,-0.39158564733647566,2.7774735514453632,0.0682612453727,0.236856725425,0.165804140592,-0.133072938466,-0.107347566707,-0.300657472236
1765983241.4633865,9.233834743499756,0.07029829816184474,-0.4099416183079013,2.6882320885812443,-0.00946260326073,0.0179135970626,0.0938246178865,-0.0569131110549,-0.0987779163553,-0.504576942547
1765983241.6624856,9.432933807373047,0.08093898326439156,-0.41457022557197265,2.567698482908694,-0.108526615319,-0.0474834997353,-0.0850045752288,-0.33597907021,-0.0270809699579,-0.574764332397
1765983241.863696,9.634144306182861,0.044909339031629344,-0.4010710614805245,2.4398009705059653,0.0304334295122,0.0976279195252,-0.0597751211882,-0.453051592851,0.0705924219654,-0.617159745319
1765983242.0640934,9.83454155921936,0.02636494109070218,-0.3780837535049102,2.300679565689098,0.155294017973,0.0459370467666,0.0423605370759,-0.243046518111,0.0872206426428,-0.670014164074
1765983242.2633288,10.033776998519897,0.047600342638667525,-0.36652057436789515,2.155645410620037,0.0293507297663,-0.111935827523,0.0685217309236,-0.133446987414,-0.0163923670335,-0.659125945194
1765983242.4619532,10.232401371002197,0.05117324787949624,-0.3738949340053518,2.0196719953696975,-0.0575191507907,-0.123229223877,-0.0906713080169,-0.323293801093,-0.107153859062,-0.598487159832
1765983242.664253,10.434701204299927,0.021712515179631443,-0.3899637156535901,1.8970233071594065,0.0536159892707,0.0606275427941,0.0354053902864,-0.353654827619,-0.0762264841034,-0.539623043163
1765983242.8636098,10.634057998657227,0.020445370649404132,-0.3909589056634391,1.7906575853280233,0.0563315396337,0.156514834971,0.121723406339,-0.0615920831203,0.0658076814578,-0.447951039894
1765983243.062883,10.833331108093262,0.047816974148588653,-0.3709954506580416,1.7064042231856225,-0.118697075066,-0.126933280021,0.246152155423,-0.0729065199137,0.0448640807734,-0.342866531236
1765983243.2620723,11.032520532608032,0.029964640228810614,-0.3791734191544297,1.6436514926298127,-0.0615026484104,-0.146958488613,0.0815918374299,-0.300304289603,-0.132949274106,-0.247756904586
1765983243.460929,11.231377124786377,-0.00811762553130581,-0.42397720962191865,1.5943419997825596,0.0304846857814,-0.184089842826,0.500943415189,-0.213376816058,-0.306640159412,-0.210225349887
1765983243.662219,11.432667255401611,-0.0030896603569459486,-0.4922799678894534,1.5516077185086576,0.0128883701889,-0.12056303361,0.273888819241,0.0633698146105,-0.325369458718,-0.178555867298
1765983243.8625798,11.633028030395508,0.0361701467862099,-0.5377963869751339,1.5165250985207168,-0.119705883679,-0.056210692614,0.0417721200227,0.0823106880546,-0.124625455661,-0.114418304188
1765983244.0713491,11.841797351837158,0.03462230923827744,-0.5439705930673464,1.501509131030414,-0.13503806096,-0.134529713183,-0.0314843725921,-0.154301147604,0.0337984747456,-0.0145536881297
1765983244.262033,12.03248119354248,-0.002703452844836996,-0.5327113804792503,1.5064391748403687,0.0781396200089,-0.127467948585,-0.272523648715,-0.127561013842,0.0717517397569,0.0344823090003
1765983244.4647918,12.23523998260498,-0.005480638321315007,-0.5062531746549357,1.5123508598281266,0.0724461694388,-0.0791074443754,-0.438394315219,0.112478088892,0.194368917422,0.0181595788912
1765983244.6620386,12.432486772537231,0.02026525565533611,-0.46522834319524187,1.5185432419947789,-0.0559278930397,-0.117263916522,-0.380000836825,0.130019735849,0.204221565203,0.0409106699393
1765983244.8636878,12.634135961532593,0.025246199131624934,-0.4294370893307446,1.5334621372633483,-0.0904368440481,-0.158261108786,-0.284935719943,-0.0141050514519,0.141797635631,0.083504163997
1765983245.06372,12.834168195724487,0.003411131208322659,-0.41857758393275574,1.557851899158512,0.00557413521692,-0.263504180699,0.0231373238801,-0.0671576519251,-0.0439401381447,0.129076385276
1765983245.2625077,13.032955884933472,-0.006695150049905026,-0.4481936330196318,1.5876916870664683,0.0772092362074,-0.137860674053,0.158087961697,0.103024799681,-0.217243667765,0.142487445252
1765983245.4646933,13.235141515731812,0.018674757595691944,-0.4852531174847384,1.6219407376332142,-0.0158935020538,0.163640108317,0.37474178555,0.267575387216,-0.0945459865763,0.174715646879
1765983245.664897,13.43534517288208,0.04140723642509391,-0.4701406104049203,1.668359235959132,-0.105811668453,-0.0153475176689,0.143954508328,0.132424760914,0.192683610992,0.226285585539
1765983245.8620949,13.632543087005615,0.020251355202802655,-0.4416247797433832,1.7237479266267088,0.0240127389459,-0.141902703434,0.124977343106,-0.0425528582871,0.0844311378167,0.252429643051
1765983246.0627513,13.833199501037598,0.0033610551973764376,-0.4341400320787428,1.776481179371368,0.14936363894,0.0129653405252,-0.158712155795,0.124050345576,0.0282805784808,0.220770710485
1765983246.264063,14.034511089324951,0.028575256604548665,-0.4179742447877983,1.819822395057699,0.0250923280744,0.146747690052,-0.2930171561,0.269552771306,0.183655012326,0.176357784645
1765983246.4628963,14.233344554901123,0.05345569344699183,-0.3756736592974157,1.8567515177874463,-0.0929126719804,-0.0786863897142,-0.238564259982,0.0786375592709,0.194784704523,0.152174660342
1765983246.6623268,14.432775020599365,0.035361045157530205,-0.33379644984132845,1.890993910451467,0.00190649378582,0.0790111053589,-0.107563741183,-0.0860895623207,0.255044925885,0.153612637298
1765983246.8612683,14.63171648979187,0.018381657992377308,-0.280367912315077,1.9227321327424864,0.123485254231,-0.0801819596585,-0.0550086569548,0.0270527064115,0.246347177701,0.135921978729
1765983247.0626051,14.833053350448608,0.030744732126959863,-0.27618887993252467,1.9425271428089363,0.0831053872733,-0.0695270184573,-0.107769734836,0.130238775468,-0.179461743756,0.0598038596676
1765983247.2637813,15.034229516983032,0.06047440456562523,-0.29024371258541787,1.9547410653583124,0.0538809281914,-0.122387591391,0.345893137479,0.165766138887,-0.0624980442955,0.0534991820918
1765983247.463744,15.234192132949829,0.07377692750008465,-0.2723470037439764,1.9698188181859049,-0.192822648105,0.366411950797,-0.199301488376,0.0262584745199,0.375499982314,0.0877077517674
1765983247.6636548,15.434103012084961,0.0525781485782971,-0.20334726292965427,1.9919817779355988,-0.00658026466609,-0.144003916174,-0.248116261935,-0.205374877596,0.233305681424,0.0638137621448
1765983247.8656294,15.636077642440796,-0.002340606769063732,-0.1938283595348977,1.9943051196705839,0.175856249514,0.653342750281,-0.0105044913054,-0.155156474257,0.0212233848141,-0.0256997557714
1765983248.063436,15.833884239196777,0.05933497109323482,-0.11674641583251108,2.0015628994313226,0.0312209968595,-0.0775462720689,-0.0130012106658,0.515412960505,0.479559320884,0.0279645410941
1765983248.2610242,16.0314724445343,0.12987727306757968,-0.028098502915748644,2.0197255249076083,-0.254435134944,0.031582548641,0.377687685513,0.118668038702,0.524952698426,0.0691692543791
1765983248.4638727,16.234320878982544,0.07829021156657716,0.022244371335860887,2.04643516642834,0.021983433622,-0.134067076832,0.552124254727,-0.512362684751,-0.0769909360244,0.124331870453
1765983248.6626048,16.433053016662598,0.006959278933837992,-0.020738457769151158,2.0756953173250405,0.232867183271,0.152757969112,0.454698793912,-0.0640105415821,-0.276723127885,0.184076601045
1765983248.8628576,16.63330578804016,0.04468844646396409,-0.08317117831106872,2.1180057565114563,-0.08129131597,0.0162904182303,0.0641300606965,0.310270104861,-0.292321663423,0.241299995558
1765983249.0633109,16.83375906944275,0.06644026823680942,-0.13947154392118552,2.1662816765396498,-0.208587659416,-0.122937399536,-0.130281217074,-0.0816311497927,-0.244402479453,0.261365958826
1765983249.2658727,17.03632092475891,0.010630272766862986,-0.1872967905139102,2.214652138786541,0.0132279192237,0.0202458150539,-0.230224378085,-0.287845398927,-0.207568343802,0.235594370739
1765983249.4653504,17.235798597335815,-0.022479505573574265,-0.21416638814761482,2.257585091877763,0.0566231628089,0.214486923427,-0.202375180698,0.0933941643,-0.0363256484999,0.189668977039
1765983249.6632323,17.433680534362793,0.026674868543154755,-0.19033888613759412,2.293185696697724,-0.0974524821015,0.0567884225252,-0.130051381564,0.368490491366,0.26046009727,0.15816644706
1765983249.8621185,17.632566690444946,0.06410670245995191,-0.13877466124293902,2.324916462137691,-0.0917924995394,-0.210970241218,-0.0029285025359,-0.00553688097148,0.197170350628,0.136143991129
1765983250.0650725,17.83552074432373,0.01873771014655329,-0.12166627305129621,2.3524450256936222,0.0731300582318,-0.057136412352,0.132285349393,-0.301096941972,-0.014209342262,0.130603739397
1765983250.2633305,18.03377866744995,-0.015910577395920035,-0.13820765760210435,2.3787607856891313,0.138743640962,0.103099976093,0.195292704129,0.0528302270234,-0.125425648017,0.131076106207
1765983250.4643028,18.234750986099243,0.026094854944276116,-0.15566875651299292,2.40482967065159,-0.0934506709547,0.0206302882958,0.0756447243928,0.299992803788,-0.0211354010536,0.124461495654
1765983250.6624074,18.4328556060791,0.05309223853722327,-0.15280792229100257,2.43014647892221,-0.106860062,-0.157952148109,0.12817310574,-0.0381331776023,0.0342708415554,0.122202479617
1765983250.8648274,18.6352756023407,0.009184673557059748,-0.15852895823422442,2.4554915167003855,0.000765286493146,0.00294433197411,-0.0777146887542,-0.259260441804,-0.069875601752,0.124310979025
1765983251.0650504,18.835498571395874,-0.02284423172664442,-0.1688459444286505,2.4796876667843004,0.0494088475732,0.120592560977,-0.132127530551,0.031248871541,-0.0244375002368,0.111093656497
1765983251.2634475,19.03389573097229,0.011850102495254757,-0.16956032074630745,2.5001876155912943,-0.0263467429997,0.040908486009,-0.137224919772,0.274234686351,0.0161569928021,0.0912676540778
1765983251.4607248,19.231173038482666,0.047444838998142114,-0.1603688696523329,2.517295229801745,-0.113359054443,-0.0890033725795,-0.067505605197,0.054813567853,0.0819262451695,0.0771905345486
1765983251.6649342,19.43538236618042,0.02722257258846477,-0.14642297693278078,2.533782860110426,-0.0854023004742,0.00983190572294,1.16753815813e-05,-0.177301060104,0.0739630646275,0.0810052318142
1765983251.8611135,19.631561756134033,-0.0013176414714688737,-0.1303731370177956,2.54948832000695,0.0864569489984,0.0889345224801,0.196591608548,-0.0265609283686,0.0551056488619,0.0701363248394
1765983252.0638547,19.83430290222168,0.02022056864448242,-0.13707928457061616,2.561985203422147,0.0407431219844,-0.0104144398269,0.174638979459,0.202320162511,-0.114357072933,0.0580544558928
