timestamp_abs,timestamp_rel,roll,pitch,yaw,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
1765983237.2658532,5.036301374435425,0.01945484325205739,-0.29989833732722765,2.7259453790939654,-0.124949497995,-0.00795435310868,-0.356845624423,-0.223406802559,-0.128739666267,-0.0758555816843
1765983237.463638,5.234086275100708,-0.016611887579478776,-0.2840944403389113,2.7078350847330994,-0.347147596893,0.198844608277,-0.151569135165,-0.151362638617,0.331744182782,-0.091175443156
1765983237.6638324,5.434280633926392,-0.016891146027206105,-0.16707537506742495,2.685573188548909,0.246074961606,0.0269113140035,0.0173857140779,0.103944208777,0.5904269702,-0.100946171804
1765983237.863593,5.6340413093566895,0.006504546258301564,-0.13684788916140192,2.6656538088595525,0.240287216487,-0.329073104649,0.443465464139,0.0152688676737,-0.265878122373,-0.074633693917
1765983238.0609682,5.831416368484497,-0.009224451404950904,-0.2304917487221255,2.655183857350015,-0.0327835659356,0.00195252186092,-0.219060666537,-0.123005713963,-0.460983436628,-0.0470993059113
1765983238.2631347,6.033582925796509,-0.022260714406456647,-0.29567546265522987,2.6451173747456243,0.120426880303,-0.0331906337437,-0.199230916476,-0.0144894995481,-0.27526874475,-0.0568193408086
1765983238.4643292,6.234777450561523,-0.009362241903335383,-0.33348019946188157,2.6302335000453896,-0.0373208354087,0.0370730211812,-0.301832921481,0.0737350697875,-0.0540028922989,-0.0950542377665
1765983238.6635423,6.433990478515625,0.005508627520193359,-0.3505561553448743,2.613789012946368,-0.0950745324464,0.00314701198073,-0.31141925571,0.0132750913747,-0.0697668381764,-0.0489530178144
1765983238.860892,6.631340265274048,0.008191666611096517,-0.33870552125769876,2.6097343501867227,-0.0437576490314,0.120411094636,-0.0412700247527,0.0496428611934,0.219608504252,-0.00369595632729
1765983239.0619636,6.832411766052246,0.03862399173698732,-0.28620632708334415,2.611901896997938,0.0752490927605,0.011225327276,0.287002794766,0.243523408031,0.281428981499,0.0169153337942
1765983239.2615385,7.031986713409424,0.0675007639500142,-0.26409083818008083,2.6207795444917172,0.166671948615,-0.282781842738,0.512522928739,0.00286290499048,-0.112148713393,0.0672067565487
1765983239.461703,7.23215126991272,0.03188384726837622,-0.3084491150867132,2.638247750713765,-0.142692683157,0.119029920906,-0.012480504489,-0.206338967824,-0.16760189466,0.114741460757
1765983239.6633108,7.433758974075317,0.013419460673449119,-0.31188725605400547,2.6652945484285007,0.0791434814362,0.153891396135,0.0293276238679,0.135558504915,0.0388916916416,0.131046318786
1765983239.865053,7.635501146316528,0.05696451221290131,-0.3075565233578595,2.693724858329533,-0.0101719406759,-0.0129393261072,-0.0405080389739,0.294728253341,0.0147160505147,0.139168941753
1765983240.0647354,7.835183620452881,0.07827888480956591,-0.3223950910300494,2.7250481601227174,0.024830395463,-0.164854574591,-0.0446927618743,-0.0226955708802,-0.148459862991,0.165107393043
1765983240.264024,8.034472227096558,0.03422579992207288,-0.35929888043992725,2.758711847881864,-0.0203730211453,0.0832924660149,-0.116738088107,-0.217648978972,-0.154326450153,0.161034905689
1765983240.4636726,8.234120845794678,0.003519140075579486,-0.3814753224426397,2.7870193860566435,-0.018835544479,0.211557206124,-0.110538251376,0.061952714181,-0.0425483734145,0.104785987513
1765983240.6637943,8.434242486953735,0.04396187370075242,-0.37617063844633813,2.8032478907912592,-0.0517296063574,0.0699141550663,-0.0244147848845,0.329938147521,0.0800516865419,0.0519837265478
1765983240.8624637,8.632911920547485,0.0948299649312176,-0.3649825655488607,2.8118371179389827,-0.0138127644406,-0.13558848539,0.0224602151155,0.132411372221,0.0145372337864,0.026748610066
1765983241.061205,8.831653118133545,0.08013076380782294,-0.37293553022265075,2.8118267316107315,0.017072370383,-0.00597247445551,-0.0526616644622,-0.2268772681,-0.0771786683037,-0.0425559530391
1765983241.2646892,9.035137414932251,0.04940636949309396,-0.39158564733647566,2.7774735514453632,0.0682612453727,0.236856725425,0.165804140592,-0.133072938466,-0.107347566707,-0.300657472236
1765983241.4633865,9.233834743499756,0.07029829816184474,-0.4099416183079013,2.6882320885812443,-0.00946260326073,0.0179135970626,0.0938246178865,-0.0569131110549,-0.0987779163553,-0.504576942547
1765983241.6624856,9.432933807373047,0.08093898326439156,-0.41457022557197265,2.567698482908694,-0.108526615319,-0.0474834997353,-0.0850045752288,-0.33597907021,-0.0270809699579,-0.574764332397
1765983241.863696,9.634144306182861,0.044909339031629344,-0.4010710614805245,2.4398009705059653,0.0304334295122,0.0976279195252,-0.0597751211882,-0.453051592851,0.0705924219654,-0.617159745319
1765983242.0640934,9.83454155921936,0.02636494109070218,-0.3780837535049102,2.300679565689098,0.155294017973,0.0459370467666,0.0423605370759,-0.243046518111,0.0872206426428,-0.670014164074
1765983242.2633288,10.033776998519897,0.047600342638667525,-0.36652057436789515,2.155645410620037,0.0293507297663,-0.111935827523,0.0685217309236,-0.133446987414,-0.0163923670335,-0.659125945194
