timestamp,x,y,z,vx,vy,vz
10.104042291641235,6.5,3.0,0.30854793737476105,-2.010783408905368e-05,-0.00011319764487218356,0.005691970401651726
10.30402660369873,6.499995978479432,2.9999773607313878,0.327806490203035,7.864255776563812e-05,-0.0003538223336836631,0.022716538345384688
10.504266738891602,6.500011706810102,2.999906597078466,0.3406388381718192,0.00024671303936371093,-0.0006611303618963087,0.03650064780608588
10.703260898590088,6.500061048850518,2.9997743725267303,0.3407901280521926,0.00034609899914664295,-0.0008575233258157318,0.022896802692613252
10.903839111328123,6.5001302678542965,2.9996028698339274,0.34536943592655756,0.00039261639757216116,-0.0011189252647110775,0.022844335374351293
11.10323929786682,6.500208790230768,2.9993790873545874,0.3499382504579484,0.0003005121608650009,-0.0013965539305079292,0.02285014746940094
11.304739952087402,-0.011649680228926762,-0.005374939712454285,0.3094282223631476,-1.3239540367481908,-0.6124814480523464,-0.038638122283668516
11.502963066101074,-0.27643744239688184,-0.12786982057516114,0.3017006867766458,-1.3240565874091876,-0.6124712542898245,-0.03867971200578277
11.705079555511476,-0.541245714461163,-0.2503626627088099,0.29396483334138024,-1.323850846473188,-0.6127143111434558,-0.03877451790017543
11.905035257339478,-0.806012838811462,-0.37290411565413817,0.28621001894529596,-1.3237231049907756,-0.6127377492032423,-0.03894981073970913
12.103034019470217,-1.0707544151590924,-0.49545025615751465,0.27842014638449003,-1.3238913989651389,-0.612920058366429,-0.03912466034831774
12.303911685943604,-1.3355296499145082,-0.6180328580742054,0.27059530430412804,-1.3237084032861843,-0.613210981395579,-0.039213129417917346
12.505696773529053,-1.6002682859550352,-0.7406736439275838,0.2627527686133308,-1.3239005223151463,-0.6132136160481868,-0.039125788366694086
12.703971147537231,-1.8650453453594682,-0.863314956705424,0.25492770093188805,-1.3242067318314723,-0.613249468639936,-0.03892759964909969
12.903651475906372,-2.129883645962864,-0.9859634399191507,0.24714227053811705,-1.3241355899845884,-0.6135551571774772,-0.03894944130429206
13.103902578353882,-2.394707718360514,-1.1086730601372818,0.23935247186354483,-1.3242214217604107,-0.6138993819869476,-0.03892308059547774
13.309427738189695,-2.65954895691591,-1.2314515245255673,0.2315679452701041,-1.3242532326848029,-0.6139780463709509,-0.039018649710739706
13.507866621017456,-2.9243965575830173,-1.3542457216097201,0.22376430507342623,-1.324165307770586,-0.6141506628937579,-0.0392054054792614
13.704492092132568,-3.189226573469514,-1.477074441601405,0.21592331415259464,-1.3242649603903855,-0.6142465984699634,-0.0393735301510398
13.90283703804016,-3.4540765196507635,-1.5999223484876728,0.2080486986841052,-1.3243616999641932,-0.6144365293704662,-0.039389772677423635
14.10361099243164,-3.718945813524267,-1.7228082411171874,0.20017083474769787,-1.324391584525861,-0.6145182955863411,-0.039458152154982384
14.303794384002686,-3.983821084241367,-1.8457104868018095,0.1922792950730561,-1.324386641129126,-0.6145122427413744,-0.039564253725744625
14.50316286087036,-4.248695366290491,-1.96861152193136,0.18436653532830252,-1.3242703074807558,-0.6147228729221069,-0.03964812212140966
14.704009532928469,-4.513546381877515,-2.091554682612594,0.17643700209731877,-1.3240025430202413,-0.6147570144179518,-0.03975392618210179
14.904191493988035,-4.778343845188313,-2.214504671514469,0.16848630829755293,-1.3238645202315236,-0.6147250051778953,-0.03978159087262335
15.105904817581177,-5.043113704258828,-2.3374482586419565,0.1605300816233134,-1.3240217591978463,-0.6145422913005593,-0.03979452829305578
15.305440425872805,-0.7039814763961605,-0.3228173618616834,-0.11541391187053349,0.11034510034117018,0.050739098060227916,-0.11626498035626798
15.50522255897522,-0.6819127101289415,-0.3126696589529128,-0.13866664052465724,0.11007106851111961,0.050856526643606424,-0.11624584848880717
15.704062461853027,-0.6598987495974413,-0.30249847059756,-0.16191554284929338,0.11005348878458356,0.05082501174615882,-0.1161450893847347
